x,y
2021-10-18 02:22:25.158317, 51.121
2021-10-18 02:22:26.162391, 51.608
2021-10-18 02:22:27.166664, 52.582
2021-10-18 02:22:28.170755, 51.608
2021-10-18 02:22:29.175031, 51.121
2021-10-18 02:22:30.179103, 53.556
2021-10-18 02:22:31.183248, 52.582
2021-10-18 02:22:32.187366, 52.582
2021-10-18 02:22:33.191612, 52.095
2021-10-18 02:22:34.196022, 52.095
2021-10-18 02:22:35.199437, 52.582
2021-10-18 02:22:36.203482, 53.069
2021-10-18 02:22:37.207615, 52.095
2021-10-18 02:22:38.211192, 52.582
2021-10-18 02:22:39.215562, 52.582
2021-10-18 02:22:40.219629, 52.582
2021-10-18 02:22:41.223871, 53.069
2021-10-18 02:22:42.228084, 53.556
2021-10-18 02:22:43.232650, 52.582
2021-10-18 02:22:44.236954, 52.582
2021-10-18 02:22:45.241200, 52.582
2021-10-18 02:22:46.245300, 52.095
2021-10-18 02:22:47.249406, 53.556
2021-10-18 02:22:48.253421, 53.556
2021-10-18 02:22:49.257541, 53.069
2021-10-18 02:22:50.261570, 53.069
2021-10-18 02:22:51.265761, 53.069
2021-10-18 02:22:52.269771, 54.043
2021-10-18 02:22:53.273373, 53.556
2021-10-18 02:22:54.277607, 53.556
2021-10-18 02:22:55.281508, 54.53
2021-10-18 02:22:56.285671, 53.556
2021-10-18 02:22:57.289789, 53.556
2021-10-18 02:22:58.294124, 54.043
2021-10-18 02:22:59.298260, 54.043
2021-10-18 02:23:00.302294, 54.043
2021-10-18 02:23:01.306709, 53.556
2021-10-18 02:23:02.310734, 53.556
2021-10-18 02:23:03.315093, 55.017
2021-10-18 02:23:04.319731, 54.53
2021-10-18 02:23:05.323925, 54.53
2021-10-18 02:23:06.328058, 54.043
2021-10-18 02:23:07.332464, 54.043
2021-10-18 02:23:08.336636, 54.043
2021-10-18 02:23:09.340971, 54.043
2021-10-18 02:23:10.345031, 53.556
2021-10-18 02:23:11.349260, 54.043
2021-10-18 02:23:12.353244, 53.556
2021-10-18 02:23:13.357561, 54.043
2021-10-18 02:23:14.361585, 54.53
2021-10-18 02:23:15.365581, 55.017
2021-10-18 02:23:16.369968, 54.043
2021-10-18 02:23:17.373945, 55.504
2021-10-18 02:23:18.377877, 54.53
2021-10-18 02:23:19.381991, 55.017
2021-10-18 02:23:20.386605, 55.017
2021-10-18 02:23:21.390732, 55.017
2021-10-18 02:23:22.395372, 55.504
2021-10-18 02:23:23.399506, 54.53
2021-10-18 02:23:24.403904, 54.53
2021-10-18 02:23:25.407809, 54.53
2021-10-18 02:23:26.412087, 55.017
2021-10-18 02:23:27.416453, 55.504
2021-10-18 02:23:28.420653, 55.504
2021-10-18 02:23:29.425080, 55.017
2021-10-18 02:23:30.429331, 54.53
2021-10-18 02:23:31.433422, 55.504
2021-10-18 02:23:32.437667, 55.504
2021-10-18 02:23:33.442082, 55.504
2021-10-18 02:23:34.446384, 55.991
2021-10-18 02:23:35.450477, 55.504
2021-10-18 02:23:36.454623, 55.017
2021-10-18 02:23:37.458786, 55.504
2021-10-18 02:23:38.463200, 55.017
2021-10-18 02:23:39.467384, 55.504
2021-10-18 02:23:40.471517, 55.017
2021-10-18 02:23:41.475667, 55.991
2021-10-18 02:23:42.479985, 55.504
2021-10-18 02:23:43.484308, 55.504
2021-10-18 02:23:44.488466, 55.991
2021-10-18 02:23:45.492556, 55.017
2021-10-18 02:23:46.496849, 55.504
2021-10-18 02:23:47.501081, 55.991
2021-10-18 02:23:48.505420, 55.504
2021-10-18 02:23:49.509682, 55.991
2021-10-18 02:23:50.513565, 55.991
2021-10-18 02:23:51.517660, 55.991
2021-10-18 02:23:52.521932, 55.504
2021-10-18 02:23:53.526201, 55.504
2021-10-18 02:23:54.530357, 55.991
2021-10-18 02:23:55.534621, 55.991
2021-10-18 02:23:56.538954, 55.991
2021-10-18 02:23:57.543021, 55.504
2021-10-18 02:23:58.547467, 55.504
2021-10-18 02:23:59.551543, 55.504
2021-10-18 02:24:00.556002, 55.504
2021-10-18 02:24:01.558959, 56.965
2021-10-18 02:24:02.563035, 56.478
2021-10-18 02:24:03.567350, 55.991
2021-10-18 02:24:04.571514, 56.965
2021-10-18 02:24:05.575733, 55.991
2021-10-18 02:24:06.580038, 57.452
2021-10-18 02:24:07.584475, 55.991
2021-10-18 02:24:08.587857, 56.478
2021-10-18 02:24:09.591957, 57.452
2021-10-18 02:24:10.596102, 56.478
2021-10-18 02:24:11.600336, 55.991
2021-10-18 02:24:12.604620, 56.965
2021-10-18 02:24:13.608707, 56.965
2021-10-18 02:24:14.612875, 56.478
2021-10-18 02:24:15.617091, 55.991
2021-10-18 02:24:16.621158, 55.991
2021-10-18 02:24:17.625538, 56.965
2021-10-18 02:24:18.629617, 56.965
2021-10-18 02:24:19.633787, 56.478
2021-10-18 02:24:20.637897, 56.965
2021-10-18 02:24:21.642000, 55.991
2021-10-18 02:24:22.646365, 56.965
2021-10-18 02:24:23.650462, 56.965
2021-10-18 02:24:24.654644, 56.965
2021-10-18 02:24:25.658997, 56.965
2021-10-18 02:24:26.663094, 56.478
2021-10-18 02:24:27.667387, 56.478
2021-10-18 02:24:28.671505, 57.452
2021-10-18 02:24:29.675677, 55.991
2021-10-18 02:24:30.679979, 55.504
2021-10-18 02:24:31.684082, 56.478
2021-10-18 02:24:32.688284, 56.965
2021-10-18 02:24:33.692424, 56.478
2021-10-18 02:24:34.696592, 56.965
2021-10-18 02:24:35.700720, 57.452
2021-10-18 02:24:36.704793, 56.965
2021-10-18 02:24:37.708947, 56.965
2021-10-18 02:24:38.713027, 57.452
2021-10-18 02:24:39.717247, 57.939
2021-10-18 02:24:40.721412, 56.478
2021-10-18 02:24:41.725826, 57.452
2021-10-18 02:24:42.729943, 57.452
2021-10-18 02:24:43.734153, 56.478
2021-10-18 02:24:44.738262, 57.939
2021-10-18 02:24:45.742380, 56.965
2021-10-18 02:24:46.746590, 57.452
2021-10-18 02:24:47.750822, 57.939
2021-10-18 02:24:48.754906, 56.478
2021-10-18 02:24:49.759118, 56.478
2021-10-18 02:24:50.763278, 57.939
2021-10-18 02:24:51.767754, 57.452
2021-10-18 02:24:52.771889, 56.478
2021-10-18 02:24:53.776271, 57.452
2021-10-18 02:24:54.780337, 56.965
2021-10-18 02:24:55.784561, 57.939
2021-10-18 02:24:56.788709, 56.965
2021-10-18 02:24:57.792772, 57.939
2021-10-18 02:24:58.796778, 57.452
2021-10-18 02:24:59.800639, 57.939
2021-10-18 02:25:00.803607, 57.452
2021-10-18 02:25:01.807628, 58.426
2021-10-18 02:25:02.811754, 57.939
2021-10-18 02:25:03.815469, 57.939
2021-10-18 02:25:04.819548, 57.939
2021-10-18 02:25:05.823830, 57.939
2021-10-18 02:25:06.827933, 57.452
2021-10-18 02:25:07.832009, 57.939
2021-10-18 02:25:08.836392, 57.939
2021-10-18 02:25:09.840189, 56.965
2021-10-18 02:25:10.844274, 57.939
2021-10-18 02:25:11.847860, 57.452
2021-10-18 02:25:12.851744, 56.965
2021-10-18 02:25:13.856062, 57.452
2021-10-18 02:25:14.860244, 57.939
2021-10-18 02:25:15.864321, 58.426
2021-10-18 02:25:16.868400, 57.452
2021-10-18 02:25:17.872438, 58.426
2021-10-18 02:25:18.876575, 57.452
2021-10-18 02:25:19.880652, 57.939
2021-10-18 02:25:20.884722, 57.452
2021-10-18 02:25:21.888921, 58.426
2021-10-18 02:25:22.893167, 58.913
2021-10-18 02:25:23.896616, 57.939
2021-10-18 02:25:24.900679, 57.939
2021-10-18 02:25:25.904756, 58.426
2021-10-18 02:25:26.908915, 57.939
2021-10-18 02:25:27.913036, 57.452
2021-10-18 02:25:28.917385, 58.426
2021-10-18 02:25:29.921446, 57.452
2021-10-18 02:25:30.925651, 57.939
2021-10-18 02:25:31.929830, 58.913
2021-10-18 02:25:32.933881, 58.913
2021-10-18 02:25:33.937231, 57.939
2021-10-18 02:25:34.941326, 57.452
2021-10-18 02:25:35.945662, 57.452
2021-10-18 02:25:36.949778, 58.426
2021-10-18 02:25:37.954115, 57.939
2021-10-18 02:25:38.958262, 57.939
2021-10-18 02:25:39.962501, 57.939
2021-10-18 02:25:40.966583, 57.452
2021-10-18 02:25:41.970671, 57.939
2021-10-18 02:25:42.976849, 57.939
2021-10-18 02:25:43.981146, 57.939
2021-10-18 02:25:44.985396, 57.939
2021-10-18 02:25:45.989650, 57.452
2021-10-18 02:25:46.993825, 57.939
2021-10-18 02:25:47.999698, 57.939
2021-10-18 02:25:49.004106, 57.939
2021-10-18 02:25:50.008259, 57.939
2021-10-18 02:25:51.012410, 58.913
2021-10-18 02:25:52.016588, 57.939
2021-10-18 02:25:53.022243, 58.426
2021-10-18 02:25:54.026187, 58.426
2021-10-18 02:25:55.030259, 58.426
2021-10-18 02:25:56.034641, 58.913
2021-10-18 02:25:57.038635, 58.913
2021-10-18 02:25:58.044252, 58.913
2021-10-18 02:25:59.048456, 57.939
2021-10-18 02:26:00.052733, 57.939
2021-10-18 02:26:01.057326, 57.939
2021-10-18 02:26:02.061514, 56.965
2021-10-18 02:26:03.065679, 58.426
2021-10-18 02:26:04.069472, 58.426
2021-10-18 02:26:05.073745, 58.426
2021-10-18 02:26:06.077855, 58.426
2021-10-18 02:26:07.085385, 58.913
2021-10-18 02:26:08.089721, 58.426
2021-10-18 02:26:09.094196, 57.939
2021-10-18 02:26:10.098422, 57.452
2021-10-18 02:26:11.102447, 57.939
2021-10-18 02:26:12.109268, 58.913
2021-10-18 02:26:13.113244, 58.426
2021-10-18 02:26:14.117564, 58.426
2021-10-18 02:26:15.121871, 57.939
2021-10-18 02:26:16.126030, 57.939
2021-10-18 02:26:17.134360, 57.939
2021-10-18 02:26:18.138741, 57.939
2021-10-18 02:26:19.143001, 58.426
2021-10-18 02:26:20.147138, 58.426
2021-10-18 02:26:21.151086, 58.426
2021-10-18 02:26:22.157209, 58.913
2021-10-18 02:26:23.161502, 58.426
2021-10-18 02:26:24.165818, 59.887
2021-10-18 02:26:25.169852, 57.939
2021-10-18 02:26:26.173900, 57.452
2021-10-18 02:26:27.179536, 58.913
2021-10-18 02:26:28.183761, 57.939
2021-10-18 02:26:29.188010, 57.939
2021-10-18 02:26:30.192052, 58.913
2021-10-18 02:26:31.196170, 58.913
2021-10-18 02:26:32.201705, 58.426
2021-10-18 02:26:33.205885, 57.452
2021-10-18 02:26:34.209956, 58.913
2021-10-18 02:26:35.214075, 58.426
2021-10-18 02:26:36.218399, 56.965
2021-10-18 02:26:37.223792, 57.939
2021-10-18 02:26:38.227820, 57.939
2021-10-18 02:26:39.232013, 58.426
2021-10-18 02:26:40.236186, 59.4
2021-10-18 02:26:41.239616, 58.913
2021-10-18 02:26:42.243548, 58.426
2021-10-18 02:26:43.247325, 57.452
2021-10-18 02:26:44.251639, 58.426
2021-10-18 02:26:45.255773, 57.939
2021-10-18 02:26:46.259865, 58.426
2021-10-18 02:26:47.263940, 58.426
2021-10-18 02:26:48.270043, 59.4
2021-10-18 02:26:49.274313, 58.913
2021-10-18 02:26:50.277944, 58.426
2021-10-18 02:26:51.282284, 58.426
2021-10-18 02:26:52.286596, 57.939
2021-10-18 02:26:53.292797, 59.4
2021-10-18 02:26:54.296922, 57.939
2021-10-18 02:26:55.300967, 58.426
2021-10-18 02:26:56.305339, 58.426
2021-10-18 02:26:57.309441, 57.939
2021-10-18 02:26:58.316207, 59.4
2021-10-18 02:26:59.320476, 57.939
2021-10-18 02:27:00.324621, 57.939
2021-10-18 02:27:01.329241, 58.426
2021-10-18 02:27:02.333450, 58.913
2021-10-18 02:27:03.337621, 57.939
2021-10-18 02:27:04.341774, 57.939
2021-10-18 02:27:05.345964, 58.426
2021-10-18 02:27:06.350108, 58.913
2021-10-18 02:27:07.358010, 58.913
2021-10-18 02:27:08.362189, 57.939
2021-10-18 02:27:09.366576, 58.426
2021-10-18 02:27:10.370638, 58.426
2021-10-18 02:27:11.375002, 59.4
2021-10-18 02:27:12.384114, 59.4
2021-10-18 02:27:13.387813, 58.426
2021-10-18 02:27:14.391950, 58.426
2021-10-18 02:27:15.396107, 58.426
2021-10-18 02:27:16.400202, 57.939
2021-10-18 02:27:17.404323, 57.939
2021-10-18 02:27:18.408414, 57.452
2021-10-18 02:27:19.412497, 58.913
2021-10-18 02:27:20.416652, 59.4
2021-10-18 02:27:21.420778, 58.913
2021-10-18 02:27:22.425010, 58.426
2021-10-18 02:27:23.429454, 58.426
2021-10-18 02:27:24.433617, 58.913
2021-10-18 02:27:25.437959, 58.913
2021-10-18 02:27:26.442078, 58.426
2021-10-18 02:27:27.446367, 59.4
2021-10-18 02:27:28.450413, 59.887
2021-10-18 02:27:29.454508, 58.913
2021-10-18 02:27:30.457781, 58.913
2021-10-18 02:27:31.461934, 58.913
2021-10-18 02:27:32.466302, 58.913
2021-10-18 02:27:33.470390, 58.913
2021-10-18 02:27:34.474472, 58.913
2021-10-18 02:27:35.478565, 58.913
2021-10-18 02:27:36.482643, 58.426
2021-10-18 02:27:37.486901, 57.452
2021-10-18 02:27:38.491147, 58.426
2021-10-18 02:27:39.495471, 58.426
2021-10-18 02:27:40.499676, 58.426
2021-10-18 02:27:41.503793, 59.4
2021-10-18 02:27:42.507897, 58.913
2021-10-18 02:27:43.511969, 58.913
2021-10-18 02:27:44.516174, 59.887
2021-10-18 02:27:45.520235, 59.887
2021-10-18 02:27:46.524297, 57.452
2021-10-18 02:27:47.528385, 58.913
2021-10-18 02:27:48.532459, 58.913
2021-10-18 02:27:49.536606, 59.887
2021-10-18 02:27:50.540672, 58.426
2021-10-18 02:27:51.544738, 58.426
2021-10-18 02:27:52.548856, 57.939
2021-10-18 02:27:53.552927, 59.4
2021-10-18 02:27:54.557060, 58.913
2021-10-18 02:27:55.561114, 58.426
2021-10-18 02:27:56.565541, 58.913
2021-10-18 02:27:57.569698, 58.426
2021-10-18 02:27:58.573838, 57.939
2021-10-18 02:27:59.577775, 58.913
2021-10-18 02:28:00.582722, 59.4
2021-10-18 02:28:01.586988, 58.426
2021-10-18 02:28:02.591074, 59.4
2021-10-18 02:28:03.595178, 59.4
2021-10-18 02:28:04.599368, 58.913
2021-10-18 02:28:05.603467, 59.4
2021-10-18 02:28:06.607631, 58.913
2021-10-18 02:28:07.611811, 58.426
2021-10-18 02:28:08.615676, 57.939
2021-10-18 02:28:09.619981, 58.913
2021-10-18 02:28:10.624095, 59.4
2021-10-18 02:28:11.628427, 58.426
2021-10-18 02:28:12.637973, 58.426
2021-10-18 02:28:13.642089, 59.4
2021-10-18 02:28:14.646211, 58.426
2021-10-18 02:28:15.650401, 58.913
2021-10-18 02:28:16.654526, 59.4
2021-10-18 02:28:17.660586, 58.913
2021-10-18 02:28:18.664643, 58.426
2021-10-18 02:28:19.668977, 58.426
2021-10-18 02:28:20.673042, 59.4
2021-10-18 02:28:21.677316, 59.4
2021-10-18 02:28:22.683189, 58.913
2021-10-18 02:28:23.687380, 59.4
2021-10-18 02:28:24.691494, 59.4
2021-10-18 02:28:25.695593, 59.4
2021-10-18 02:28:26.699700, 58.426
2021-10-18 02:28:27.705407, 58.426
2021-10-18 02:28:28.709515, 58.913
2021-10-18 02:28:29.713792, 58.913
2021-10-18 02:28:30.717930, 59.4
2021-10-18 02:28:31.722013, 58.913
2021-10-18 02:28:32.726292, 59.4
2021-10-18 02:28:33.730433, 58.426
2021-10-18 02:28:34.734512, 58.913
2021-10-18 02:28:35.739132, 58.913
2021-10-18 02:28:36.743208, 57.939
2021-10-18 02:28:37.747506, 59.887
2021-10-18 02:28:38.751690, 58.913
2021-10-18 02:28:39.755825, 57.939
2021-10-18 02:28:40.760022, 59.887
2021-10-18 02:28:41.764093, 59.4
2021-10-18 02:28:42.768375, 59.887
2021-10-18 02:28:43.772427, 58.913
2021-10-18 02:28:44.776429, 58.913
2021-10-18 02:28:45.780502, 58.426
2021-10-18 02:28:46.784709, 58.426
2021-10-18 02:28:47.788830, 59.887
2021-10-18 02:28:48.792970, 59.887
2021-10-18 02:28:49.797199, 59.4
2021-10-18 02:28:50.801121, 58.913
2021-10-18 02:28:51.805316, 59.887
2021-10-18 02:28:52.809429, 58.913
2021-10-18 02:28:53.813486, 58.426
2021-10-18 02:28:54.817760, 59.887
2021-10-18 02:28:55.821814, 58.913
2021-10-18 02:28:56.826035, 59.4
2021-10-18 02:28:57.830334, 59.4
2021-10-18 02:28:58.834404, 58.426
2021-10-18 02:28:59.838455, 58.913
2021-10-18 02:29:00.841630, 59.4
2021-10-18 02:29:01.848898, 59.887
2021-10-18 02:29:02.853217, 58.913
2021-10-18 02:29:03.857461, 59.4
2021-10-18 02:29:04.861627, 59.4
2021-10-18 02:29:05.865958, 59.887
2021-10-18 02:29:06.874788, 59.4
2021-10-18 02:29:07.878936, 58.913
2021-10-18 02:29:08.883231, 59.4
2021-10-18 02:29:09.887456, 59.887
2021-10-18 02:29:10.891145, 59.4
2021-10-18 02:29:11.896787, 58.426
2021-10-18 02:29:12.900972, 58.913
2021-10-18 02:29:13.905244, 59.4
2021-10-18 02:29:14.909395, 58.913
2021-10-18 02:29:15.913519, 60.374
2021-10-18 02:29:16.919510, 59.887
2021-10-18 02:29:17.923578, 58.426
2021-10-18 02:29:18.927829, 58.913
2021-10-18 02:29:19.931915, 58.913
2021-10-18 02:29:20.936164, 59.4
2021-10-18 02:29:21.945243, 59.4
2021-10-18 02:29:22.949441, 59.4
2021-10-18 02:29:23.953607, 58.426
2021-10-18 02:29:24.957784, 59.4
2021-10-18 02:29:25.961849, 58.913
2021-10-18 02:29:26.967905, 59.4
2021-10-18 02:29:27.971962, 59.4
2021-10-18 02:29:28.976082, 59.4
2021-10-18 02:29:29.980179, 59.887
2021-10-18 02:29:30.984245, 58.913
2021-10-18 02:29:31.990135, 59.887
2021-10-18 02:29:32.994378, 59.4
2021-10-18 02:29:33.998743, 58.426
2021-10-18 02:29:35.003077, 58.426
2021-10-18 02:29:36.007331, 58.913
2021-10-18 02:29:37.013626, 58.913
2021-10-18 02:29:38.017907, 59.887
2021-10-18 02:29:39.022093, 59.4
2021-10-18 02:29:40.026492, 59.4
2021-10-18 02:29:41.030622, 58.913
2021-10-18 02:29:42.034779, 58.913
2021-10-18 02:29:43.039193, 60.374
2021-10-18 02:29:44.043333, 59.4
2021-10-18 02:29:45.047453, 58.913
2021-10-18 02:29:46.051794, 58.426
2021-10-18 02:29:47.056082, 58.913
2021-10-18 02:29:48.060226, 58.913
2021-10-18 02:29:49.064532, 58.913
2021-10-18 02:29:50.068651, 58.913
2021-10-18 02:29:51.073000, 58.913
2021-10-18 02:29:52.077200, 58.913
2021-10-18 02:29:53.081552, 59.4
2021-10-18 02:29:54.085699, 59.4
2021-10-18 02:29:55.089981, 58.913
2021-10-18 02:29:56.094114, 58.426
2021-10-18 02:29:57.098432, 59.4
2021-10-18 02:29:58.102510, 59.887
2021-10-18 02:29:59.106911, 59.887
2021-10-18 02:30:00.109931, 59.4
2021-10-18 02:30:01.112818, 59.887
2021-10-18 02:30:02.117043, 59.887
2021-10-18 02:30:03.121168, 59.887
2021-10-18 02:30:04.125535, 58.426
2021-10-18 02:30:05.129715, 59.887
2021-10-18 02:30:06.133806, 60.374
2021-10-18 02:30:07.138083, 58.913
2021-10-18 02:30:08.142246, 59.887
2021-10-18 02:30:09.146497, 59.4
2021-10-18 02:30:10.150809, 60.374
2021-10-18 02:30:11.155116, 59.4
2021-10-18 02:30:12.158897, 58.426
2021-10-18 02:30:13.163049, 59.887
2021-10-18 02:30:14.167336, 59.4
2021-10-18 02:30:15.171515, 59.887
2021-10-18 02:30:16.175739, 60.374
2021-10-18 02:30:17.179872, 59.4
2021-10-18 02:30:18.184134, 59.4
2021-10-18 02:30:19.188298, 59.4
2021-10-18 02:30:20.192584, 58.426
2021-10-18 02:30:21.196804, 58.426
2021-10-18 02:30:22.201116, 59.4
2021-10-18 02:30:23.205320, 60.374
2021-10-18 02:30:24.209654, 58.913
2021-10-18 02:30:25.213726, 58.913
2021-10-18 02:30:26.218143, 59.4
2021-10-18 02:30:27.222237, 58.913
2021-10-18 02:30:28.226728, 59.887
2021-10-18 02:30:29.230839, 58.913
2021-10-18 02:30:30.235302, 58.913
2021-10-18 02:30:31.239421, 59.887
2021-10-18 02:30:32.243530, 59.887
2021-10-18 02:30:33.247696, 59.887
2021-10-18 02:30:34.251994, 58.913
2021-10-18 02:30:35.256219, 59.4
2021-10-18 02:30:36.260375, 59.887
2021-10-18 02:30:37.264565, 58.913
2021-10-18 02:30:38.268624, 59.4
2021-10-18 02:30:39.272743, 58.913
2021-10-18 02:30:40.276987, 60.374
2021-10-18 02:30:41.281270, 59.4
2021-10-18 02:30:42.285468, 59.887
2021-10-18 02:30:43.289554, 59.887
2021-10-18 02:30:44.293865, 59.887
2021-10-18 02:30:45.297863, 58.913
2021-10-18 02:30:46.302066, 58.913
2021-10-18 02:30:47.306314, 59.4
2021-10-18 02:30:48.310412, 59.4
2021-10-18 02:30:49.314785, 59.4
2021-10-18 02:30:50.318924, 59.4
2021-10-18 02:30:51.323124, 58.913
2021-10-18 02:30:52.327327, 58.913
2021-10-18 02:30:53.331381, 59.4
2021-10-18 02:30:54.335636, 59.887
2021-10-18 02:30:55.339728, 59.887
2021-10-18 02:30:56.344013, 59.887
2021-10-18 02:30:57.348146, 59.887
2021-10-18 02:30:58.352207, 59.887
2021-10-18 02:30:59.356485, 59.4
2021-10-18 02:31:00.359385, 59.4
2021-10-18 02:31:01.363426, 59.4
2021-10-18 02:31:02.367710, 59.4
2021-10-18 02:31:03.371931, 59.4
2021-10-18 02:31:04.376130, 58.913
2021-10-18 02:31:05.380208, 59.887
2021-10-18 02:31:06.384455, 59.4
2021-10-18 02:31:07.388544, 58.913
2021-10-18 02:31:08.392869, 59.4
2021-10-18 02:31:09.397031, 58.913
2021-10-18 02:31:10.401458, 59.4
2021-10-18 02:31:11.405665, 59.887
2021-10-18 02:31:12.409934, 58.913
2021-10-18 02:31:13.414075, 58.913
2021-10-18 02:31:14.417919, 59.4
2021-10-18 02:31:15.422108, 59.887
2021-10-18 02:31:16.426121, 60.374
2021-10-18 02:31:17.430396, 59.887
2021-10-18 02:31:18.439008, 58.913
2021-10-18 02:31:19.443133, 60.374
2021-10-18 02:31:20.447418, 60.374
2021-10-18 02:31:21.451311, 58.426
2021-10-18 02:31:22.455449, 58.913
2021-10-18 02:31:23.461616, 59.4
2021-10-18 02:31:24.465866, 59.887
2021-10-18 02:31:25.470010, 59.887
2021-10-18 02:31:26.474141, 58.913
2021-10-18 02:31:27.478202, 58.913
2021-10-18 02:31:28.484750, 59.887
2021-10-18 02:31:29.488905, 59.887
2021-10-18 02:31:30.493051, 59.4
2021-10-18 02:31:31.497178, 58.913
2021-10-18 02:31:32.501440, 59.4
2021-10-18 02:31:33.506453, 58.426
2021-10-18 02:31:34.510736, 59.887
2021-10-18 02:31:35.514482, 58.913
2021-10-18 02:31:36.518700, 59.4
2021-10-18 02:31:37.523024, 59.4
2021-10-18 02:31:38.528737, 59.4
2021-10-18 02:31:39.532816, 59.4
2021-10-18 02:31:40.536964, 59.887
2021-10-18 02:31:41.541172, 59.4
2021-10-18 02:31:42.545298, 59.4
2021-10-18 02:31:43.550983, 59.887
2021-10-18 02:31:44.555125, 59.887
2021-10-18 02:31:45.559169, 60.374
2021-10-18 02:31:46.563441, 60.374
2021-10-18 02:31:47.567538, 59.887
2021-10-18 02:31:48.574105, 59.887
2021-10-18 02:31:49.578237, 60.374
2021-10-18 02:31:50.582306, 58.913
2021-10-18 02:31:51.586738, 57.939
2021-10-18 02:31:52.590565, 59.4
2021-10-18 02:31:53.596477, 59.887
2021-10-18 02:31:54.600852, 59.887
2021-10-18 02:31:55.605031, 59.887
2021-10-18 02:31:56.608227, 58.913
2021-10-18 02:31:57.612284, 59.4
2021-10-18 02:31:58.618397, 59.887
2021-10-18 02:31:59.622465, 59.4
2021-10-18 02:32:00.625639, 59.887
2021-10-18 02:32:01.629641, 59.4
2021-10-18 02:32:02.633698, 59.4
2021-10-18 02:32:03.637750, 59.4
2021-10-18 02:32:04.641889, 59.4
